run_id,algorithm,depth,seed,objective_kind,p_opt,p_feas,p_opt_given_feas,P_feasible_top1,P_feasible_top3,P_feasible_top5,P_feasible_top10,P_feasible_all,Q_feasible_top1,Q_feasible_top3,Q_feasible_top5,Q_feasible_top10,energy_top1_mass,energy_top5_mass,energy_top10_mass,energy_top20_mass,energy_top50_mass,energy_top100_mass,shannon_entropy_full,shannon_entropy_feasible_conditional
cvarr-8fa1376bc07ad42bb6ce2fa828bcfb7f7a0566f86f9e397c32f8e39761396feb,global_grover,110,8603,cvar_0.05,0.0016940445575009835,0.033806319602304694,0.05011029231899868,0.0016940445575009835,0.00507267686558921,0.008451309173677436,0.017908327586342476,0.033806319602304694,0.05011029231899868,0.1500511420723653,0.24999199182573192,0.5297331326513758,0.0016940445575009835,0.008451309173677436,0.017908327586342476,0.034246503439721916,0.06867314718964722,0.11419078466824563,9.008292136870995,2.990997632424924
cvarr-95d8041e7473fd5469101b71f061f35cd83849546dfa2146814205699fcda92c,global_grover,110,8603,cvar_0.10,0.0018771877617131637,0.03586230664842352,0.0523443118178703,0.0018771877617131637,0.005568644195608276,0.009260100629503389,0.01866644257009205,0.03586230664842352,0.0523443118178703,0.15527847246973084,0.2582126331215914,0.5205031219293478,0.0018771877617131637,0.009260100629503389,0.01866644257009205,0.03612741177537492,0.07506255032707543,0.1194883087897419,8.933590403815511,2.994262712936865
cvarr-d2fe9945f1215e0cb017f378cde0094ebfc41498bde4b29782fe949849a034a3,global_grover,110,8603,cvar_0.25,0.0010901370402111193,0.02300742910957934,0.04738195801969162,0.0010901370402111193,0.003267147233135657,0.005444157426060194,0.011216263422302773,0.02300742910957934,0.04738195801969162,0.14200401172920932,0.236626065438727,0.4875061602442485,0.0010901370402111193,0.005444157426060194,0.011216263422302773,0.022995699147240548,0.050430345300716176,0.09108992803003857,8.788839486653705,2.995165368037612
cvarr-0e42db359b748a8c524a7ab50296bde3477cc31d00ce7104a6f7b9502540b47f,global_grover,110,8603,cvar_0.50,0.0007243723160897163,0.016565149534650832,0.0437286916471524,0.0007243723160897163,0.002252596340999711,0.003780820365909705,0.0082680805143821,0.016565149534650832,0.0437286916471524,0.1359840631856507,0.22823943472414895,0.4991250152669617,0.0007243723160897163,0.003780820365909705,0.0082680805143821,0.016705776094515092,0.036408686240327226,0.06860285241946396,8.57219862352371,2.9931315346434872
cvarr-2a1e9e6539e085051d55333677f5eccede25592bb033125f3d80fd68eea09f5f,global_grover,110,8603,expectation,0.000478425956867079,0.008895475461072526,0.053783067466232466,0.000478425956867079,0.0013138336802109487,0.0021492414035548186,0.004347394570919072,0.008895475461072526,0.053783067466232466,0.14769684722985454,0.24161062699347663,0.4887197530861276,0.000478425956867079,0.0021492414035548186,0.004347394570919072,0.008876429754858927,0.022616754117503128,0.04490785581345895,8.855219496211914,2.994999607758398
cvarr-a7e76afdb83481bec126eba981a5e1aad7681d43a4de5d927f8d272742604551,global_grover,110,8604,cvar_0.05,0.0023136204140004487,0.04378885328113799,0.05283583014029369,0.0023136204140004487,0.006933855293858366,0.011554090173716282,0.02328147485477857,0.04378885328113799,0.05283583014029369,0.15834749654988378,0.26385916295947387,0.5316758286704677,0.0023136204140004487,0.011554090173716282,0.02328147485477857,0.044225591868004385,0.08649473621152667,0.13781801691055812,8.863751206617694,2.9924680855136647
cvarr-1f140cfe5213bd6aa0694e6ab5cf227484728c94aaa480fedf0507ac0728d31f,global_grover,110,8604,cvar_0.10,0.002715292242483588,0.056198303945575456,0.0483162667171091,0.002715292242483588,0.008410549319883704,0.01410580639728382,0.02822071483027147,0.056198303945575456,0.0483162667171091,0.14965841901614674,0.2510005713151844,0.5021631054489023,0.002715292242483588,0.01410580639728382,0.02822071483027147,0.056345789996234234,0.11738252883952394,0.1870301176201541,8.80666964737026,2.9955578709294954
cvarr-fbb5d546f2fb3c69759150ea98aedcd273aaadc51ee95de68deb7f6efe1bbc02,global_grover,110,8604,cvar_0.25,0.0011829168094003174,0.024276492383362738,0.04872684202974062,0.0011829168094003174,0.003664065225420894,0.00614521364144147,0.01246114604775376,0.024276492383362738,0.04872684202974062,0.15093058616375593,0.2531343302977712,0.5133009271262632,0.0011829168094003174,0.00614521364144147,0.01246114604775376,0.024483490721901854,0.05372072917156162,0.10141246743953186,8.650936713489376,2.994467651123519
cvarr-73b9da2f4305f9dbf0b797842a238eadb0323057068f352312e2553e62a82904,global_grover,110,8604,cvar_0.50,0.0009804529741244152,0.019382961994827048,0.0505832377108349,0.0009804529741244152,0.0029727028845910287,0.004964952795057642,0.009837428642333286,0.019382961994827048,0.0505832377108349,0.15336680149217585,0.2561503652735168,0.5075296874109702,0.0009804529741244152,0.004964952795057642,0.009837428642333286,0.0194448853438303,0.04629652443688996,0.08994023673465842,8.69017266029614,2.9954645716558606
cvarr-ba74d88d7bfa7d2df404e3f85c56ddc418928e59a2926127faa143abc95bba29,global_grover,110,8604,expectation,0.0005529604092603024,0.009875811815625114,0.05599138780524661,0.0005529604092603024,0.0016998221174713425,0.0028466838256823823,0.005496281565449606,0.009875811815625114,0.05599138780524661,0.17211973549171442,0.2882480831781822,0.5565397223095735,0.0005529604092603024,0.0028466838256823823,0.005496281565449606,0.010028569317178784,0.021113356061398837,0.04044649521998066,8.838856057256299,2.986133318326724
cvarr-6054177663be92d1b4a6c33b28fcd627cd66858a72d9c6991c621c6241a4b291,global_grover,110,8605,cvar_0.05,0.003126528408631679,0.05636126316411346,0.05547300101361839,0.003126528408631679,0.009277826212005695,0.015429124015379712,0.029344803379449266,0.05636126316411346,0.05547300101361839,0.16461352516160613,0.27375404930959385,0.5206555306257542,0.003126528408631679,0.015429124015379712,0.029344803379449266,0.056621870407720105,0.11834680195237457,0.19449984025121872,8.457089092124463,2.993900554053531
cvarr-3f61daad13e0ae23dbb1bc1dd26e087daa8968b786ec528a4eb0f958e1c60d9a,global_grover,110,8605,cvar_0.10,0.002526015396631487,0.044666117063495624,0.05655327936924988,0.002526015396631487,0.007287282824055918,0.01204855025148035,0.023559961073828357,0.044666117063495624,0.05655327936924988,0.16315013041533472,0.26974698146141957,0.5274683053451105,0.002526015396631487,0.01204855025148035,0.023559961073828357,0.044905773132837244,0.092440110972482,0.14884922497867437,8.849047579921464,2.9935312210072453
cvarr-28f22af9e1b0f121b146ebcb358fd0896002c744d485eb1427ce6b0e6b9607f4,global_grover,110,8605,cvar_0.25,0.0011218070014438588,0.022623967929641327,0.04958489178081343,0.0011218070014438588,0.0033905181666985702,0.0056592293319532826,0.011528373792435554,0.022623967929641327,0.04958489178081343,0.1498639927904248,0.25014309380003624,0.5095646275793815,0.0011218070014438588,0.0056592293319532826,0.011528373792435554,0.022709620470097773,0.052570323091621865,0.09861485653439192,8.614233628167351,2.995258034418665
cvarr-dd3fb88ca3a0902b06a524d1dab931f632b083af8065634c760c2af8b384ed03,global_grover,110,8605,cvar_0.50,0.001306995307994428,0.027295638806797758,0.04788293533796803,0.001306995307994428,0.0041823080029349926,0.007057620697875557,0.013897316213414307,0.027295638806797758,0.04788293533796803,0.1532225727537625,0.258562210169557,0.509140537496902,0.001306995307994428,0.007057620697875557,0.013897316213414307,0.02743490530733941,0.06469187841036506,0.1223815845531894,8.505758430339462,2.9948903861021794
cvarr-11b982985acc6a917f5356607bf6b82993464800ebb065dbb299487a3e788d97,global_grover,110,8605,expectation,0.0006420433158355153,0.011178413265555529,0.057435997451791114,0.0006420433158355153,0.0017295061752106234,0.0028169690345857317,0.005614585816409619,0.011178413265555529,0.057435997451791114,0.15471839644181135,0.2520007954318316,0.5022703744287265,0.0006420433158355153,0.0028169690345857317,0.005614585816409619,0.011145012906600592,0.029170687812881044,0.058178108168353046,8.569808754767438,2.9948282438972047
cvarr-8d900b97a9492ed592e0941804bb46afa3ecde58dd4ed4b3daf737b18c227075,global_grover,110,8606,cvar_0.05,0.0018968509012975165,0.0368043479597099,0.051538772086765904,0.0018968509012975165,0.005687177149376402,0.009477503397455287,0.019184491580851858,0.0368043479597099,0.051538772086765904,0.15452460007176905,0.2575104280567722,0.5212561190284724,0.0018968509012975165,0.009477503397455287,0.019184491580851858,0.03711540457443535,0.07013928638225415,0.10436549683412533,8.823867355652258,2.9940247970696783
cvarr-32e3915305cc0488df8b489bb3692ed5f246fd81f650a91313025185ca8c5f7a,global_grover,110,8606,cvar_0.10,0.001747381579663853,0.03794757672834795,0.04604725071570928,0.001747381579663853,0.005261194428311964,0.008775007276960076,0.018572715958655405,0.03794757672834795,0.04604725071570928,0.1386437523000434,0.23124025388437752,0.48943088228295334,0.001747381579663853,0.008775007276960076,0.018572715958655405,0.03795418225538999,0.08018284607685885,0.13158695965931344,8.978233461038155,2.9947496953118393
cvarr-4bccde50aac1285640fd49887951c272939c7bf106f15bb3f7a69d1de765f55b,global_grover,110,8606,cvar_0.25,0.0008838242466654274,0.01589169216046488,0.055615490014599735,0.0008838242466654274,0.002614712590306631,0.004345600933947835,0.008338050174443416,0.01589169216046488,0.055615490014599735,0.16453330230064958,0.2734511145866994,0.5246798195088812,0.0008838242466654274,0.004345600933947835,0.008338050174443416,0.01596732719991644,0.0338678707682684,0.062224109062928926,8.86259642832938,2.993788567455863
cvarr-da92fe5df72a3adc0be6506599b8046ecab281d3a7919c1009b72f43d3f9be86,global_grover,110,8606,cvar_0.50,0.0013430199632105818,0.025864864139171644,0.05192449324242202,0.0013430199632105818,0.0041036512008839135,0.006864282438557245,0.013327649577705198,0.025864864139171644,0.05192449324242202,0.15865736540518083,0.26539023756793967,0.5152800921741874,0.0013430199632105818,0.006864282438557245,0.013327649577705198,0.02603885876226635,0.05918007646364775,0.1067062659711528,8.302411101938645,2.9942921466322483
cvarr-2313ece459a8951031268cd20f25f487481bc76c13147fbfdc858043a0c39eba,global_grover,110,8606,expectation,0.0008478606682389471,0.016236347341654297,0.05221991439316916,0.0008478606682389471,0.0023647597646674428,0.0038816588610959385,0.007783274461871099,0.016236347341654297,0.05221991439316916,0.14564604432923525,0.23907217426530136,0.47937348826623916,0.0008478606682389471,0.0038816588610959385,0.007783274461871099,0.016089420542086483,0.04123101584128656,0.0777235790824369,8.489599415595631,2.993834382715949
cvarr-8baff7b148efbcfbd361df50904543c80ac50438d271edda703f069acfe131cd,global_grover,110,8607,cvar_0.05,0.0013249466496499602,0.031050210825590435,0.042671099951372575,0.0013249466496499602,0.004552768051647842,0.0077805894536457235,0.015863370745710283,0.031050210825590435,0.042671099951372575,0.14662599481919197,0.25058088968701137,0.5108941396506165,0.0013249466496499602,0.0077805894536457235,0.015863370745710283,0.03127574622380945,0.061637820771625614,0.09911699006143875,8.78060948640459,2.9941220864020894
cvarr-444d8fb700056457f37be1dec933fd913ed3678af674e2bc259c4c2c86504f4c,global_grover,110,8607,cvar_0.10,0.0021527119482018103,0.04063620428388663,0.05297522212367211,0.0021527119482018103,0.006177985823010913,0.010203259697820016,0.019925710102206597,0.04063620428388663,0.05297522212367211,0.15203156721654373,0.2510879123094154,0.49034378218508184,0.0021527119482018103,0.010203259697820016,0.019925710102206597,0.04041972062432041,0.08979331692144896,0.14930370214361305,8.831950334222313,2.995015277442023
cvarr-43a1686d5ce546e76539e9f3c228fc4bc4ba4aec84e9b41929e8b926b5f2f9a3,global_grover,110,8607,cvar_0.25,0.002997370285214004,0.05750132538214624,0.052126977339980875,0.002997370285214004,0.009179919153033657,0.01536246802085331,0.03027205071437912,0.05750132538214624,0.052126977339980875,0.15964708799362662,0.2671671986472724,0.526458312277066,0.002997370285214004,0.01536246802085331,0.03027205071437912,0.05785845960715645,0.12020496722725402,0.198138998161902,8.459622087521264,2.993719384355901
cvarr-cf0d11fc8864508dcc8f0c239a53bbab6c95afbee5bdc7f1313e3e3c67a8c632,global_grover,110,8607,cvar_0.50,0.0011191027619879468,0.02283278884259105,0.04901296857352935,0.0011191027619879468,0.0035387594486236823,0.005958416135259418,0.011712558582697492,0.02283278884259105,0.04901296857352935,0.15498586147403387,0.26095875437453836,0.5129710025106315,0.0011191027619879468,0.005958416135259418,0.011712558582697492,0.0229022754702298,0.05301015962388897,0.10328061618120596,8.682121165336959,2.9950978954619445
cvarr-817dd3d914c70329e926632cce747e40dd69ef557210972303cf38430fd2f77b,global_grover,110,8607,expectation,0.000797782616951373,0.014206017432129146,0.056158076727898555,0.000797782616951373,0.0023336927019256617,0.003869602786899951,0.007545937823113361,0.014206017432129146,0.056158076727898555,0.16427494285961158,0.2723918089913247,0.5311789781453481,0.000797782616951373,0.003869602786899951,0.007545937823113361,0.014294800248793168,0.03295398250477965,0.06186555817772346,8.508612901283705,2.9929615437564387
cvarr-00a374cc315839349966f8137a36ee523fbd2678da13e002dfd2cf90a77829e8,global_grover,110,8608,cvar_0.05,0.0014866078853007392,0.029415294708861853,0.05053860245203913,0.0014866078853007392,0.004295365239202046,0.007104122593103352,0.014643677598207172,0.029415294708861853,0.05053860245203913,0.1460248922105137,0.24151118196898824,0.49782528929739117,0.0014866078853007392,0.007104122593103352,0.014643677598207172,0.02955687596311362,0.06125636356690989,0.09473812746140406,8.896022874558948,2.995078148879422
cvarr-87a852432974081d77b95275866db2192be72e28f4a20d16799cbd8f0dbe628c,global_grover,110,8608,cvar_0.10,0.0011053380556113623,0.024217393166215562,0.04564232194707738,0.0011053380556113623,0.0035109265406229923,0.005916515025634623,0.012180817827323337,0.024217393166215562,0.04564232194707738,0.14497541153689925,0.24430850112672112,0.5029780762826351,0.0011053380556113623,0.005916515025634623,0.012180817827323337,0.024381557514423852,0.05435263236745183,0.09600111624393379,9.004452210572316,2.994774999026551
cvarr-7e7d33cb0dfd95cc95f47a72085f9b6f214c82907408967cb3b26fe536108c7b,global_grover,110,8608,cvar_0.25,0.001534073135336885,0.03296470514495026,0.04653683776607006,0.001534073135336885,0.004529830511883353,0.00752558788842982,0.015896656984287976,0.03296470514495026,0.04653683776607006,0.13741456178555447,0.2282922858050389,0.4822326459280685,0.001534073135336885,0.00752558788842982,0.015896656984287976,0.03304101194083469,0.07816851562860544,0.1428286161037466,8.285662790020426,2.9940559663928403
cvarr-2b93c44db8074603324dd4bb8e4408f3a0a8dd752101679c14c85202c93d30ea,global_grover,110,8608,cvar_0.50,0.0009632310435670829,0.02020699941154881,0.047668187836763735,0.0009632310435670829,0.003070247581386026,0.00517726411920497,0.010556856598237723,0.02020699941154881,0.047668187836763735,0.1519398065420491,0.2562114252473345,0.5224356364460631,0.0009632310435670829,0.00517726411920497,0.010556856598237723,0.02041852639756513,0.04851331322491691,0.08759231524435043,8.512261229653426,2.9933226558726274
cvarr-5d9a10af610609662741ef7ad12f94f94d3efdab846d669ca0a270fe8a0e2b0f,global_grover,110,8608,expectation,0.00034361699760389444,0.006297215686844716,0.05456649647902838,0.00034361699760389444,0.0009911101978677813,0.0016386033981316682,0.0032137777416339536,0.006297215686844716,0.05456649647902838,0.15738863763842068,0.26021077879781296,0.5103490020752727,0.00034361699760389444,0.0016386033981316682,0.0032137777416339536,0.006273782051580988,0.01615155914912899,0.0340649668856047,8.769336362322983,2.9946314478080303
cvarr-54235a14f25bec7766503221e492ae2704e57d9f30b0792da7d6d8a963a21c3f,global_grover,110,8609,cvar_0.05,0.002099950055943124,0.039346965361847036,0.05337006390788526,0.002099950055943124,0.006034906399693891,0.00996986274344466,0.020551280933145212,0.039346965361847036,0.05337006390788526,0.1533766668965446,0.253383269885204,0.5223091728713812,0.002099950055943124,0.00996986274344466,0.020551280933145212,0.039739216192762244,0.08119996164315474,0.127411007949957,8.849833572090393,2.993322840431893
cvarr-fd58d1ea74f5da8a5d8fcb11704ae1f67b96c34418ccee1dca56e6b3d037a9b0,global_grover,110,8609,cvar_0.10,0.0035386064334980392,0.06848536987164418,0.05166952358043949,0.0035386064334980392,0.010804598423697622,0.018070590413897206,0.035642614422877056,0.06848536987164418,0.05166952358043949,0.15776505907681723,0.26386059457319494,0.5204412926392706,0.0035386064334980392,0.018070590413897206,0.035642614422877056,0.06886011481077138,0.13717551044342702,0.21635808989736682,8.468109823612608,2.9944955718670587
cvarr-159e1a5a30378ef08dccd99869cf8412b8f4974d6a1000d1546bbc1f4321610c,global_grover,110,8609,cvar_0.25,0.001423132461879422,0.028870499426426246,0.049293655813129986,0.001423132461879422,0.004518497292671687,0.007613862123463952,0.015355529008665485,0.028870499426426246,0.049293655813129986,0.1565091488696499,0.2637246419261698,0.5318761127703249,0.001423132461879422,0.007613862123463952,0.015355529008665485,0.029269426517431432,0.06453571896695635,0.12212631085095235,8.689723532080809,2.9914853572992386
cvarr-deb212bb027444365f2468e6d9ad8597709fb6351d6e88b35f9e5c8416c1cedb,global_grover,110,8609,cvar_0.50,0.001993509040318674,0.04155418014904389,0.047973730516845295,0.001993509040318674,0.006153437949921555,0.010313366859524435,0.02104525833589184,0.04155418014904389,0.047973730516845295,0.14808228505172752,0.24819083958660973,0.5064534605281116,0.001993509040318674,0.010313366859524435,0.02104525833589184,0.041859362138590844,0.09043417038651855,0.16052796402481048,8.205820412803543,2.994823063724535
cvarr-41651a74b9eb6bb567ea0b8f861013dd6f8439329ded9d3fc43ed801faa2a62f,global_grover,110,8609,expectation,0.0003324331204545689,0.007263242062615992,0.04576924706469674,0.0003324331204545689,0.0010511878867401577,0.0017699426530257468,0.003522610123641141,0.007263242062615992,0.04576924706469674,0.1447270898695001,0.24368493267430344,0.4849914257672981,0.0003324331204545689,0.0017699426530257468,0.003522610123641141,0.007325208018674106,0.016237533189728967,0.03007969837506011,9.222867210942798,2.990617099136711
cvarr-b4a46ebeac0132df0a13130093cf98e23763837864385cb4f8d6eea8229d5782,global_grover,110,8610,cvar_0.05,0.002590420239799407,0.046688115292558924,0.055483504175895995,0.002590420239799407,0.00783714873067235,0.013083877221545291,0.025236581490142164,0.046688115292558924,0.055483504175895995,0.16786174985995678,0.2802399955440176,0.5405354517312103,0.002590420239799407,0.013083877221545291,0.025236581490142164,0.04715890783926414,0.09716857154160732,0.15881508683048218,8.514118474900666,2.990904435751757
cvarr-8f1cfbc4eb29b7eee33105bd6092e7b7624aa5979f9561ec2b3852ca67b1934f,global_grover,110,8610,cvar_0.10,0.002777134112524165,0.054994354726051055,0.05049853073753086,0.002777134112524165,0.008352147506082201,0.013927160899640238,0.02779216469988373,0.054994354726051055,0.05049853073753086,0.15187281581332482,0.2532471008891188,0.505363956688421,0.002777134112524165,0.013927160899640238,0.02779216469988373,0.05527916766855668,0.1172707828198474,0.191786899539482,8.531016718425024,2.995213021369042
cvarr-178dcd8b8cde61b0f085ac1b7ee1abb8d6948aac5cae6ded8c61c8681b11a493,global_grover,110,8610,cvar_0.25,0.001998784358592658,0.04039732715568526,0.04947813381042865,0.001998784358592658,0.006053405682242469,0.010108027005892278,0.02015557334186895,0.04039732715568526,0.04947813381042865,0.14984668809680274,0.25021524238317683,0.49893333943090795,0.001998784358592658,0.010108027005892278,0.02015557334186895,0.04042046461717275,0.08962773435385935,0.1545636739237145,8.611564816319028,2.995692340763022
cvarr-068e311b6ad9d1016b09e208ca7e6cb92a081237806dda00b3abb8a3496bd7fe,global_grover,110,8610,cvar_0.50,0.0010447445628066086,0.021515503366105377,0.048557756006417936,0.0010447445628066086,0.0033189910805236237,0.005593237598240639,0.010970916168780064,0.021515503366105377,0.048557756006417936,0.15426044299536226,0.25996312998430665,0.5099074830879015,0.0010447445628066086,0.005593237598240639,0.010970916168780064,0.021632612773865623,0.04578894857360312,0.08262792961154734,8.437921175407801,2.994772471466557
cvarr-b8a6dea48a6f3b136a8a41427079b49509e001490f7efae365dc3c3d3e74010a,global_grover,110,8610,expectation,0.0005259118684589714,0.010192816296416512,0.05159632560471695,0.0005259118684589714,0.0016358156616476205,0.0027457194548362695,0.005380098938633311,0.010192816296416512,0.05159632560471695,0.16048711308794256,0.26937790057116817,0.5278324245404866,0.0005259118684589714,0.0027457194548362695,0.005380098938633311,0.01020334564373463,0.025828444970417128,0.051684918017945,8.57427531490815,2.992901378224003
cvarr-c98e6af68af7a75ef07c3d0cc70108bf10dd3ce9577c26604d5089d53a1e5e13,penalty_x,110,8601,cvar_0.05,0.0024779879738161268,0.010764615140603891,0.23019754458932867,0.0024779879738161268,0.003651671311729493,0.005585813699933801,0.00789574825535117,0.010764615140603891,0.23019754458932867,0.33922915627103745,0.5189051003657562,0.7334909936137505,0.0024779879738161268,0.005585813699933801,0.007305981409274873,0.010964777193785852,0.01677167596567632,0.02372731944772114,9.26431544020871,2.5627845197677024
cvarr-d3df689838a41381805a0ce216b1efe9c15826e302a237e41512f908efbd4c86,penalty_x,110,8601,cvar_0.10,0.0005614108534534579,0.005037386972156316,0.11144882387567279,0.0005614108534534579,0.0007402757140260465,0.0012620094525219567,0.002363477690088731,0.005037386972156316,0.11144882387567279,0.14695629264097657,0.250528589424953,0.4691872399624314,0.0005614108534534579,0.0012620094525219567,0.002538806767333707,0.005382782755432904,0.011037199457945764,0.01865625370665905,9.2683322630843,2.606852413008746
cvarr-feaff700bf3b4ac0f2c5f91e574929666f7226577d814be841d2b9290712f108,penalty_x,110,8601,cvar_0.25,5.844330401916842e-05,0.002598660120359726,0.022489783700947494,5.844330401916842e-05,0.0005994663076432281,0.0007732112517623594,0.0012040452251885839,0.002598660120359726,0.022489783700947494,0.23068284418827553,0.2975422779241041,0.46333309067824957,5.844330401916842e-05,0.0007732112517623594,0.0016452904251971726,0.0028974329811083986,0.006406710964126401,0.01182951252095386,9.2709059772189,2.6425104774477677
cvarr-319cbfb8265ec80518b6147c74c03076b6f1325937ac60caba11948de5c48777,penalty_x,110,8601,cvar_0.50,0.00017750690063292424,0.0024732149518118408,0.07177172388630648,0.00017750690063292424,0.00035983096231388315,0.0006423898908158737,0.0012183854482316484,0.0024732149518118408,0.07177172388630648,0.14549118023497162,0.2597388028667983,0.49263225072251693,0.00017750690063292424,0.0006423898908158737,0.0013712489370232479,0.0024518498122650225,0.0058038309149434746,0.011143367782419507,9.270243121861238,2.8643794782708216
cvarr-1a5f80ab48f1ab4c5564209e4583ea981e8e2a7589714a63731877aaaedda39f,penalty_x,110,8601,expectation,5.440879597814025e-05,0.001212462045428758,0.04487463849550844,5.440879597814025e-05,0.00016504064969738528,0.0005140923995298361,0.0006255869327320187,0.001212462045428758,0.04487463849550844,0.1361202606874367,0.4240070041516555,0.5159641368491621,5.440879597814025e-05,0.0005140923995298361,0.0006277128331203032,0.0012077827694722137,0.003663043920971007,0.0071755587755906345,9.268436087998413,2.59489551095309
cvarr-ad2696c907d01dc1b4763ab8dab3365772ce5b5f88e6eac481e654c0e83d1715,penalty_x,110,8602,cvar_0.05,0.00048118101806109457,0.008658784605310398,0.05557142716842594,0.00048118101806109457,0.002718644959569157,0.004155457539423132,0.006243157551325338,0.008658784605310398,0.05557142716842594,0.3139753537582887,0.47991233514165554,0.7210200779791236,0.00048118101806109457,0.004155457539423132,0.006056044978250922,0.00837766027584921,0.014743862426895115,0.020215869738572523,9.25697609242201,2.553320291062697
cvarr-96717ccc42a848bcd8a79b2f88fdd607e395e1e9d7ddc50c33c540cfe0ae01b2,penalty_x,110,8602,cvar_0.10,6.750123436084425e-05,0.0052349169069284005,0.01289442326610887,6.750123436084425e-05,0.0005612595643335229,0.0018083241969172065,0.0027811779422843067,0.0052349169069284005,0.01289442326610887,0.1072146080467289,0.3454351289748064,0.5312745152847458,6.750123436084425e-05,0.0018083241969172065,0.0026883220562100027,0.005493620227549938,0.011394402732146293,0.01726276964018295,9.26514811360496,2.588573235905763
cvarr-f6e57b233b5fffaf332050c2bfa3c34e9dceba2491afb9ee781a47ad4bd6c038,penalty_x,110,8602,cvar_0.25,0.0002584278520183214,0.004471150767994563,0.057798957232263845,0.0002584278520183214,0.0012729594643399649,0.0017144618043530443,0.0024214069438357366,0.004471150767994563,0.057798957232263845,0.28470510845934255,0.3834497858192397,0.5415623559752618,0.0002584278520183214,0.0017144618043530443,0.002483891203084047,0.003746961384763704,0.0071954310582547625,0.013338867127410363,9.268229215870768,2.627956881283717
cvarr-12910b8b6a14e3dc57c9304c6ed4743fdb8f62953af7b4ac10dde550ac38e91d,penalty_x,110,8602,cvar_0.50,9.713480549444406e-05,0.0023315311819071824,0.0416613795467184,9.713480549444406e-05,0.0007028707244352331,0.0008258094619602661,0.001087350090627679,0.0023315311819071824,0.0416613795467184,0.3014631457170939,0.3541919011714686,0.46636738082920737,9.713480549444406e-05,0.0008258094619602661,0.0012755490255940151,0.002161083203061261,0.005111467733146302,0.011265922851308261,9.268773592535615,2.506844885162633
cvarr-a88922a2238e228e64ac126bec6026c6dc04f1617d1d0cacde416cc0c1dcc929,penalty_x,110,8602,expectation,0.00025924221507870785,0.002148320389858203,0.12067204514863762,0.00025924221507870785,0.0005160456989478102,0.0006632876566210834,0.0013766928026757237,0.002148320389858203,0.12067204514863762,0.2402089098925655,0.30874708435126047,0.6408228535998722,0.00025924221507870785,0.0006632876566210834,0.0008920097184169785,0.0021620905127408357,0.004089011711293722,0.007613840627572005,9.26993909248204,2.3096051198888423
cvarr-5c7e6959ae7141fe38a1ec1477e61edb858546d44c4eb5be3a2f1a51d2bf32b2,penalty_x,110,8603,cvar_0.05,4.2475848948682534e-05,0.007332011692048382,0.005793205293814232,4.2475848948682534e-05,0.0006927091619228149,0.0022096040495765057,0.005571087744349425,0.007332011692048382,0.005793205293814232,0.09447736733345131,0.3013639560849087,0.7598307229094177,4.2475848948682534e-05,0.0022096040495765057,0.00524261962868433,0.007898698202740115,0.01507797761011069,0.020772432362553325,9.262277723348824,2.593641661738084
cvarr-7e335a84a9b841f13fcf266f3a6155f425ef2e1e8c90ff110c2b54bd02c013e8,penalty_x,110,8603,cvar_0.10,0.0005537886940121994,0.004335773180146567,0.12772547617296692,0.0005537886940121994,0.0012474854750051606,0.0016318877556701073,0.0021102097046824804,0.004335773180146567,0.12772547617296692,0.28771926555507465,0.37637756586126186,0.48669743941982374,0.0005537886940121994,0.0016318877556701073,0.001992696607652541,0.004145060562595429,0.009622266465868874,0.019400565551594383,9.268023795746593,2.6465769704662194
cvarr-d0f293dd7781c1fa46a7651799a0083ae1f4639ceef0a8c3697a0f37e487fcbe,penalty_x,110,8603,cvar_0.25,5.704485617324921e-05,0.00301753487562831,0.018904456294435157,5.704485617324921e-05,0.00017658617559764852,0.0004863760026634055,0.0011705673885920049,0.00301753487562831,0.018904456294435157,0.0585200114914595,0.16118322495349202,0.387921743024849,5.704485617324921e-05,0.0004863760026634055,0.001190731310250669,0.0031961514294393876,0.00705663630516515,0.013665829656120522,9.270532464937705,2.676838868342925
cvarr-6a2e9548aa2a4c2c6c25436400e5dbff15471d804e4a38f36de13a4b502ae2db,penalty_x,110,8603,cvar_0.50,1.426398929960813e-05,0.002155152198988541,0.006618553114857747,1.426398929960813e-05,0.0002555011249346178,0.00036701024717895414,0.0012906871324132553,0.002155152198988541,0.006618553114857747,0.11855363396354557,0.170294351995743,0.5988844467778203,1.426398929960813e-05,0.00036701024717895414,0.0009528184796648664,0.002204629298187718,0.004882012671900492,0.008993403814270318,9.272917448238474,2.496169906187287
cvarr-7a6ab1409cfb6f3cce7d1da105f566ac9dc6b868b7d8fcc2aa270139fba626d0,penalty_x,110,8603,expectation,0.0004335385675477086,0.0018994853884902409,0.2282400118340979,0.0004335385675477086,0.0006169555046494912,0.000811952357410076,0.0011096046297417524,0.0018994853884902409,0.2282400118340979,0.3248013953610157,0.42745912252340956,0.5841606555466553,0.0004335385675477086,0.000811952357410076,0.0010433228329009465,0.0020823977279996854,0.004331087191599232,0.007988117829637896,9.270446094841068,2.4669346155439604
