state_index,basis_state,penalized_energy,feasibility,decoded_route_id,decoded_route,true_route_cost,is_optimal_route
8373,10101101000001,97.0,False,,,,False
8374,01101101000001,111.0,False,,,,False
8375,11101101000001,113.0,False,,,,False
8376,00011101000001,113.0,False,,,,False
8377,10011101000001,79.0,False,,,,False
8378,01011101000001,117.0,False,,,,False
8379,11011101000001,95.0,False,,,,False
8380,00111101000001,132.0,False,,,,False
8381,10111101000001,110.0,False,,,,False
8382,01111101000001,148.0,False,,,,False
8383,11111101000001,138.0,False,,,,False
8384,00000011000001,55.0,False,,,,False
8385,10000011000001,57.0,False,,,,False
8386,01000011000001,35.0,False,,,,False
8387,11000011000001,49.0,False,,,,False
8388,00100011000001,74.0,False,,,,False
8389,10100011000001,88.0,False,,,,False
8390,01100011000001,66.0,False,,,,False
8391,11100011000001,92.0,False,,,,False
8392,00010011000001,44.0,False,,,,False
8393,10010011000001,34.0,False,,,,False
8394,01010011000001,36.0,False,,,,False
8395,11010011000001,38.0,False,,,,False
8396,00110011000001,63.0,False,,,,False
8397,10110011000001,65.0,False,,,,False
8398,01110011000001,67.0,False,,,,False
8399,11110011000001,81.0,False,,,,False
8400,00001011000001,83.0,False,,,,False
8401,10001011000001,73.0,False,,,,False
8402,01001011000001,63.0,False,,,,False
8403,11001011000001,65.0,False,,,,False
8404,00101011000001,114.0,False,,,,False
8405,10101011000001,116.0,False,,,,False
8406,01101011000001,106.0,False,,,,False
8407,11101011000001,120.0,False,,,,False
8408,00011011000001,84.0,False,,,,False
8409,10011011000001,62.0,False,,,,False
8410,01011011000001,76.0,False,,,,False
8411,11011011000001,66.0,False,,,,False
8412,00111011000001,115.0,False,,,,False
8413,10111011000001,105.0,False,,,,False
8414,01111011000001,119.0,False,,,,False
8415,11111011000001,121.0,False,,,,False
8416,00000111000001,86.0,False,,,,False
8417,10000111000001,76.0,False,,,,False
8418,01000111000001,66.0,False,,,,False
8419,11000111000001,68.0,False,,,,False
8420,00100111000001,105.0,False,,,,False
8421,10100111000001,107.0,False,,,,False
8422,01100111000001,97.0,False,,,,False
8423,11100111000001,111.0,False,,,,False
8424,00010111000001,87.0,False,,,,False
8425,10010111000001,65.0,False,,,,False
8426,01010111000001,79.0,False,,,,False
8427,11010111000001,69.0,False,,,,False
8428,00110111000001,106.0,False,,,,False
8429,10110111000001,96.0,False,,,,False
8430,01110111000001,110.0,False,,,,False
8431,11110111000001,112.0,False,,,,False
8432,00001111000001,126.0,False,,,,False
8433,10001111000001,104.0,False,,,,False
8434,01001111000001,106.0,False,,,,False
8435,11001111000001,96.0,False,,,,False
8436,00101111000001,157.0,False,,,,False
8437,10101111000001,147.0,False,,,,False
8438,01101111000001,149.0,False,,,,False
8439,11101111000001,151.0,False,,,,False
8440,00011111000001,139.0,False,,,,False
8441,10011111000001,105.0,False,,,,False
8442,01011111000001,131.0,False,,,,False
8443,11011111000001,109.0,False,,,,False
8444,00111111000001,170.0,False,,,,False
8445,10111111000001,148.0,False,,,,False
8446,01111111000001,174.0,False,,,,False
8447,11111111000001,164.0,False,,,,False
8448,00000000100001,21.0,False,,,,False
8449,10000000100001,23.0,False,,,,False
8450,01000000100001,13.0,True,route_016,"[0,2,5,6]",13.0,False
8451,11000000100001,27.0,False,,,,False
8452,00100000100001,28.0,False,,,,False
8453,10100000100001,42.0,False,,,,False
8454,01100000100001,32.0,False,,,,False
8455,11100000100001,58.0,False,,,,False
8456,00010000100001,22.0,False,,,,False
8457,10010000100001,12.0,True,route_007,"[0,1,2,5,6]",12.0,False
8458,01010000100001,26.0,False,,,,False
8459,11010000100001,28.0,False,,,,False
8460,00110000100001,29.0,False,,,,False
8461,10110000100001,31.0,False,,,,False
8462,01110000100001,45.0,False,,,,False
8463,11110000100001,59.0,False,,,,False
8464,00001000100001,37.0,False,,,,False
8465,10001000100001,27.0,False,,,,False
8466,01001000100001,29.0,False,,,,False
8467,11001000100001,31.0,False,,,,False
8468,00101000100001,56.0,False,,,,False
8469,10101000100001,58.0,False,,,,False
8470,01101000100001,60.0,False,,,,False
8471,11101000100001,74.0,False,,,,False
8472,00011000100001,50.0,False,,,,False
8473,10011000100001,28.0,False,,,,False
8474,01011000100001,54.0,False,,,,False
8475,11011000100001,44.0,False,,,,False
8476,00111000100001,69.0,False,,,,False
8477,10111000100001,59.0,False,,,,False
8478,01111000100001,85.0,False,,,,False
8479,11111000100001,87.0,False,,,,False
8480,00000100100001,40.0,False,,,,False
8481,10000100100001,30.0,False,,,,False
8482,01000100100001,32.0,False,,,,False
8483,11000100100001,34.0,False,,,,False
8484,00100100100001,47.0,False,,,,False
8485,10100100100001,49.0,False,,,,False
8486,01100100100001,51.0,False,,,,False
8487,11100100100001,65.0,False,,,,False
8488,00010100100001,53.0,False,,,,False
8489,10010100100001,31.0,False,,,,False
8490,01010100100001,57.0,False,,,,False
8491,11010100100001,47.0,False,,,,False
8492,00110100100001,60.0,False,,,,False
8493,10110100100001,50.0,False,,,,False
8494,01110100100001,76.0,False,,,,False
8495,11110100100001,78.0,False,,,,False
8496,00001100100001,68.0,False,,,,False
8497,10001100100001,46.0,False,,,,False
8498,01001100100001,60.0,False,,,,False
8499,11001100100001,50.0,False,,,,False
8500,00101100100001,87.0,False,,,,False
8501,10101100100001,77.0,False,,,,False
8502,01101100100001,91.0,False,,,,False
8503,11101100100001,93.0,False,,,,False
8504,00011100100001,93.0,False,,,,False
8505,10011100100001,59.0,False,,,,False
8506,01011100100001,97.0,False,,,,False
8507,11011100100001,75.0,False,,,,False
8508,00111100100001,112.0,False,,,,False
8509,10111100100001,90.0,False,,,,False
8510,01111100100001,128.0,False,,,,False
8511,11111100100001,118.0,False,,,,False
8512,00000010100001,47.0,False,,,,False
8513,10000010100001,49.0,False,,,,False
8514,01000010100001,27.0,False,,,,False
8515,11000010100001,41.0,False,,,,False
8516,00100010100001,66.0,False,,,,False
8517,10100010100001,80.0,False,,,,False
8518,01100010100001,58.0,False,,,,False
8519,11100010100001,84.0,False,,,,False
8520,00010010100001,36.0,False,,,,False
8521,10010010100001,26.0,False,,,,False
8522,01010010100001,28.0,False,,,,False
8523,11010010100001,30.0,False,,,,False
8524,00110010100001,55.0,False,,,,False
8525,10110010100001,57.0,False,,,,False
8526,01110010100001,59.0,False,,,,False
8527,11110010100001,73.0,False,,,,False
8528,00001010100001,75.0,False,,,,False
8529,10001010100001,65.0,False,,,,False
8530,01001010100001,55.0,False,,,,False
8531,11001010100001,57.0,False,,,,False
8532,00101010100001,106.0,False,,,,False
8533,10101010100001,108.0,False,,,,False
8534,01101010100001,98.0,False,,,,False
8535,11101010100001,112.0,False,,,,False
8536,00011010100001,76.0,False,,,,False
8537,10011010100001,54.0,False,,,,False
8538,01011010100001,68.0,False,,,,False
8539,11011010100001,58.0,False,,,,False
8540,00111010100001,107.0,False,,,,False
8541,10111010100001,97.0,False,,,,False
8542,01111010100001,111.0,False,,,,False
8543,11111010100001,113.0,False,,,,False
8544,00000110100001,66.0,False,,,,False
8545,10000110100001,56.0,False,,,,False
8546,01000110100001,46.0,False,,,,False
8547,11000110100001,48.0,False,,,,False
8548,00100110100001,85.0,False,,,,False
8549,10100110100001,87.0,False,,,,False
8550,01100110100001,77.0,False,,,,False
8551,11100110100001,91.0,False,,,,False
8552,00010110100001,67.0,False,,,,False
8553,10010110100001,45.0,False,,,,False
8554,01010110100001,59.0,False,,,,False
8555,11010110100001,49.0,False,,,,False
8556,00110110100001,86.0,False,,,,False
8557,10110110100001,76.0,False,,,,False
8558,01110110100001,90.0,False,,,,False
8559,11110110100001,92.0,False,,,,False
8560,00001110100001,106.0,False,,,,False
8561,10001110100001,84.0,False,,,,False
8562,01001110100001,86.0,False,,,,False
8563,11001110100001,76.0,False,,,,False
8564,00101110100001,137.0,False,,,,False
8565,10101110100001,127.0,False,,,,False
8566,01101110100001,129.0,False,,,,False
8567,11101110100001,131.0,False,,,,False
8568,00011110100001,119.0,False,,,,False
8569,10011110100001,85.0,False,,,,False
8570,01011110100001,111.0,False,,,,False
8571,11011110100001,89.0,False,,,,False
8572,00111110100001,150.0,False,,,,False
8573,10111110100001,128.0,False,,,,False
8574,01111110100001,154.0,False,,,,False
8575,11111110100001,144.0,False,,,,False
8576,00000001100001,48.0,False,,,,False
8577,10000001100001,50.0,False,,,,False
8578,01000001100001,28.0,False,,,,False
8579,11000001100001,42.0,False,,,,False
8580,00100001100001,55.0,False,,,,False
8581,10100001100001,69.0,False,,,,False
8582,01100001100001,47.0,False,,,,False
8583,11100001100001,73.0,False,,,,False
8584,00010001100001,37.0,False,,,,False
8585,10010001100001,27.0,False,,,,False
8586,01010001100001,29.0,False,,,,False
8587,11010001100001,31.0,False,,,,False
8588,00110001100001,44.0,False,,,,False
8589,10110001100001,46.0,False,,,,False
8590,01110001100001,48.0,False,,,,False
8591,11110001100001,62.0,False,,,,False
8592,00001001100001,64.0,False,,,,False
8593,10001001100001,54.0,False,,,,False
8594,01001001100001,44.0,False,,,,False
8595,11001001100001,46.0,False,,,,False
8596,00101001100001,83.0,False,,,,False
8597,10101001100001,85.0,False,,,,False
8598,01101001100001,75.0,False,,,,False
8599,11101001100001,89.0,False,,,,False
8600,00011001100001,65.0,False,,,,False
8601,10011001100001,43.0,False,,,,False
8602,01011001100001,57.0,False,,,,False
8603,11011001100001,47.0,False,,,,False
8604,00111001100001,84.0,False,,,,False
8605,10111001100001,74.0,False,,,,False
8606,01111001100001,88.0,False,,,,False
8607,11111001100001,90.0,False,,,,False
8608,00000101100001,79.0,False,,,,False
8609,10000101100001,69.0,False,,,,False
8610,01000101100001,59.0,False,,,,False
8611,11000101100001,61.0,False,,,,False
8612,00100101100001,86.0,False,,,,False
8613,10100101100001,88.0,False,,,,False
8614,01100101100001,78.0,False,,,,False
8615,11100101100001,92.0,False,,,,False
8616,00010101100001,80.0,False,,,,False
8617,10010101100001,58.0,False,,,,False
8618,01010101100001,72.0,False,,,,False
8619,11010101100001,62.0,False,,,,False
8620,00110101100001,87.0,False,,,,False
8621,10110101100001,77.0,False,,,,False
8622,01110101100001,91.0,False,,,,False
8623,11110101100001,93.0,False,,,,False
8624,00001101100001,107.0,False,,,,False
8625,10001101100001,85.0,False,,,,False
8626,01001101100001,87.0,False,,,,False
8627,11001101100001,77.0,False,,,,False
8628,00101101100001,126.0,False,,,,False
8629,10101101100001,116.0,False,,,,False
8630,01101101100001,118.0,False,,,,False
8631,11101101100001,120.0,False,,,,False
8632,00011101100001,120.0,False,,,,False
8633,10011101100001,86.0,False,,,,False
8634,01011101100001,112.0,False,,,,False
8635,11011101100001,90.0,False,,,,False
8636,00111101100001,139.0,False,,,,False
8637,10111101100001,117.0,False,,,,False
8638,01111101100001,143.0,False,,,,False
8639,11111101100001,133.0,False,,,,False
8640,00000011100001,86.0,False,,,,False
8641,10000011100001,88.0,False,,,,False
8642,01000011100001,54.0,False,,,,False
8643,11000011100001,68.0,False,,,,False
8644,00100011100001,105.0,False,,,,False
8645,10100011100001,119.0,False,,,,False
8646,01100011100001,85.0,False,,,,False
8647,11100011100001,111.0,False,,,,False
8648,00010011100001,63.0,False,,,,False
8649,10010011100001,53.0,False,,,,False
8650,01010011100001,43.0,False,,,,False
8651,11010011100001,45.0,False,,,,False
8652,00110011100001,82.0,False,,,,False
8653,10110011100001,84.0,False,,,,False
8654,01110011100001,74.0,False,,,,False
8655,11110011100001,88.0,False,,,,False
8656,00001011100001,114.0,False,,,,False
8657,10001011100001,104.0,False,,,,False
8658,01001011100001,82.0,False,,,,False
8659,11001011100001,84.0,False,,,,False
8660,00101011100001,145.0,False,,,,False
8661,10101011100001,147.0,False,,,,False
8662,01101011100001,125.0,False,,,,False
8663,11101011100001,139.0,False,,,,False
8664,00011011100001,103.0,False,,,,False
8665,10011011100001,81.0,False,,,,False
8666,01011011100001,83.0,False,,,,False
8667,11011011100001,73.0,False,,,,False
8668,00111011100001,134.0,False,,,,False
8669,10111011100001,124.0,False,,,,False
8670,01111011100001,126.0,False,,,,False
8671,11111011100001,128.0,False,,,,False
8672,00000111100001,117.0,False,,,,False
8673,10000111100001,107.0,False,,,,False
8674,01000111100001,85.0,False,,,,False
8675,11000111100001,87.0,False,,,,False
8676,00100111100001,136.0,False,,,,False
8677,10100111100001,138.0,False,,,,False
8678,01100111100001,116.0,False,,,,False
8679,11100111100001,130.0,False,,,,False
8680,00010111100001,106.0,False,,,,False
8681,10010111100001,84.0,False,,,,False
8682,01010111100001,86.0,False,,,,False
8683,11010111100001,76.0,False,,,,False
8684,00110111100001,125.0,False,,,,False
8685,10110111100001,115.0,False,,,,False
8686,01110111100001,117.0,False,,,,False
8687,11110111100001,119.0,False,,,,False
8688,00001111100001,157.0,False,,,,False
8689,10001111100001,135.0,False,,,,False
8690,01001111100001,125.0,False,,,,False
8691,11001111100001,115.0,False,,,,False
8692,00101111100001,188.0,False,,,,False
8693,10101111100001,178.0,False,,,,False
8694,01101111100001,168.0,False,,,,False
8695,11101111100001,170.0,False,,,,False
8696,00011111100001,158.0,False,,,,False
8697,10011111100001,124.0,False,,,,False
8698,01011111100001,138.0,False,,,,False
8699,11011111100001,116.0,False,,,,False
8700,00111111100001,189.0,False,,,,False
8701,10111111100001,167.0,False,,,,False
8702,01111111100001,181.0,False,,,,False
8703,11111111100001,171.0,False,,,,False
8704,00000000010001,28.0,False,,,,False
8705,10000000010001,30.0,False,,,,False
8706,01000000010001,32.0,False,,,,False
8707,11000000010001,46.0,False,,,,False
8708,00100000010001,23.0,False,,,,False
8709,10100000010001,37.0,False,,,,False
8710,01100000010001,39.0,False,,,,False
8711,11100000010001,65.0,False,,,,False
8712,00010000010001,41.0,False,,,,False
8713,10010000010001,31.0,False,,,,False
8714,01010000010001,57.0,False,,,,False
8715,11010000010001,59.0,False,,,,False
8716,00110000010001,36.0,False,,,,False
8717,10110000010001,38.0,False,,,,False
8718,01110000010001,64.0,False,,,,False
8719,11110000010001,78.0,False,,,,False
8720,00001000010001,32.0,False,,,,False
8721,10001000010001,22.0,False,,,,False
8722,01001000010001,36.0,False,,,,False
8723,11001000010001,38.0,False,,,,False
8724,00101000010001,39.0,False,,,,False
8725,10101000010001,41.0,False,,,,False
8726,01101000010001,55.0,False,,,,False
8727,11101000010001,69.0,False,,,,False
8728,00011000010001,57.0,False,,,,False
8729,10011000010001,35.0,False,,,,False
8730,01011000010001,73.0,False,,,,False
8731,11011000010001,63.0,False,,,,False
8732,00111000010001,64.0,False,,,,False
8733,10111000010001,54.0,False,,,,False
8734,01111000010001,92.0,False,,,,False
8735,11111000010001,94.0,False,,,,False
8736,00000100010001,59.0,False,,,,False
8737,10000100010001,49.0,False,,,,False
8738,01000100010001,63.0,False,,,,False
8739,11000100010001,65.0,False,,,,False
8740,00100100010001,54.0,False,,,,False
8741,10100100010001,56.0,False,,,,False
8742,01100100010001,70.0,False,,,,False
8743,11100100010001,84.0,False,,,,False
8744,00010100010001,84.0,False,,,,False
8745,10010100010001,62.0,False,,,,False
8746,01010100010001,100.0,False,,,,False
8747,11010100010001,90.0,False,,,,False
8748,00110100010001,79.0,False,,,,False
8749,10110100010001,69.0,False,,,,False
8750,01110100010001,107.0,False,,,,False
8751,11110100010001,109.0,False,,,,False
8752,00001100010001,75.0,False,,,,False
8753,10001100010001,53.0,False,,,,False
8754,01001100010001,79.0,False,,,,False
8755,11001100010001,69.0,False,,,,False
8756,00101100010001,82.0,False,,,,False
8757,10101100010001,72.0,False,,,,False
8758,01101100010001,98.0,False,,,,False
8759,11101100010001,100.0,False,,,,False
8760,00011100010001,112.0,False,,,,False
8761,10011100010001,78.0,False,,,,False
8762,01011100010001,128.0,False,,,,False
8763,11011100010001,106.0,False,,,,False
8764,00111100010001,119.0,False,,,,False
8765,10111100010001,97.0,False,,,,False
8766,01111100010001,147.0,False,,,,False
8767,11111100010001,137.0,False,,,,False
8768,00000010010001,30.0,False,,,,False
8769,10000010010001,32.0,False,,,,False
8770,01000010010001,22.0,False,,,,False
8771,11000010010001,36.0,False,,,,False
8772,00100010010001,37.0,False,,,,False
8773,10100010010001,51.0,False,,,,False
8774,01100010010001,41.0,False,,,,False
8775,11100010010001,67.0,False,,,,False
8776,00010010010001,31.0,False,,,,False
8777,10010010010001,21.0,False,,,,False
8778,01010010010001,35.0,False,,,,False
8779,11010010010001,37.0,False,,,,False
8780,00110010010001,38.0,False,,,,False
8781,10110010010001,40.0,False,,,,False
8782,01110010010001,54.0,False,,,,False
8783,11110010010001,68.0,False,,,,False
8784,00001010010001,46.0,False,,,,False
8785,10001010010001,36.0,False,,,,False
8786,01001010010001,38.0,False,,,,False
8787,11001010010001,40.0,False,,,,False
8788,00101010010001,65.0,False,,,,False
8789,10101010010001,67.0,False,,,,False
8790,01101010010001,69.0,False,,,,False
8791,11101010010001,83.0,False,,,,False
8792,00011010010001,59.0,False,,,,False
8793,10011010010001,37.0,False,,,,False
8794,01011010010001,63.0,False,,,,False
8795,11011010010001,53.0,False,,,,False
8796,00111010010001,78.0,False,,,,False
8797,10111010010001,68.0,False,,,,False
8798,01111010010001,94.0,False,,,,False
8799,11111010010001,96.0,False,,,,False
8800,00000110010001,61.0,False,,,,False
8801,10000110010001,51.0,False,,,,False
8802,01000110010001,53.0,False,,,,False
8803,11000110010001,55.0,False,,,,False
8804,00100110010001,68.0,False,,,,False
8805,10100110010001,70.0,False,,,,False
8806,01100110010001,72.0,False,,,,False
8807,11100110010001,86.0,False,,,,False
8808,00010110010001,74.0,False,,,,False
8809,10010110010001,52.0,False,,,,False
8810,01010110010001,78.0,False,,,,False
8811,11010110010001,68.0,False,,,,False
8812,00110110010001,81.0,False,,,,False
8813,10110110010001,71.0,False,,,,False
8814,01110110010001,97.0,False,,,,False
8815,11110110010001,99.0,False,,,,False
8816,00001110010001,89.0,False,,,,False
8817,10001110010001,67.0,False,,,,False
8818,01001110010001,81.0,False,,,,False
8819,11001110010001,71.0,False,,,,False
8820,00101110010001,108.0,False,,,,False
8821,10101110010001,98.0,False,,,,False
8822,01101110010001,112.0,False,,,,False
8823,11101110010001,114.0,False,,,,False
8824,00011110010001,114.0,False,,,,False
8825,10011110010001,80.0,False,,,,False
8826,01011110010001,118.0,False,,,,False
8827,11011110010001,96.0,False,,,,False
8828,00111110010001,133.0,False,,,,False
8829,10111110010001,111.0,False,,,,False
8830,01111110010001,149.0,False,,,,False
8831,11111110010001,139.0,False,,,,False
8832,00000001010001,55.0,False,,,,False
8833,10000001010001,57.0,False,,,,False
8834,01000001010001,47.0,False,,,,False
8835,11000001010001,61.0,False,,,,False
8836,00100001010001,50.0,False,,,,False
8837,10100001010001,64.0,False,,,,False
8838,01100001010001,54.0,False,,,,False
8839,11100001010001,80.0,False,,,,False
8840,00010001010001,56.0,False,,,,False
8841,10010001010001,46.0,False,,,,False
8842,01010001010001,60.0,False,,,,False
8843,11010001010001,62.0,False,,,,False
8844,00110001010001,51.0,False,,,,False
8845,10110001010001,53.0,False,,,,False
8846,01110001010001,67.0,False,,,,False
8847,11110001010001,81.0,False,,,,False
8848,00001001010001,59.0,False,,,,False
8849,10001001010001,49.0,False,,,,False
8850,01001001010001,51.0,False,,,,False
8851,11001001010001,53.0,False,,,,False
8852,00101001010001,66.0,False,,,,False
8853,10101001010001,68.0,False,,,,False
8854,01101001010001,70.0,False,,,,False
8855,11101001010001,84.0,False,,,,False
8856,00011001010001,72.0,False,,,,False
8857,10011001010001,50.0,False,,,,False
8858,01011001010001,76.0,False,,,,False
8859,11011001010001,66.0,False,,,,False
8860,00111001010001,79.0,False,,,,False
8861,10111001010001,69.0,False,,,,False
8862,01111001010001,95.0,False,,,,False
8863,11111001010001,97.0,False,,,,False
8864,00000101010001,98.0,False,,,,False
8865,10000101010001,88.0,False,,,,False
8866,01000101010001,90.0,False,,,,False
8867,11000101010001,92.0,False,,,,False
8868,00100101010001,93.0,False,,,,False
8869,10100101010001,95.0,False,,,,False
8870,01100101010001,97.0,False,,,,False
8871,11100101010001,111.0,False,,,,False
8872,00010101010001,111.0,False,,,,False
8873,10010101010001,89.0,False,,,,False
8874,01010101010001,115.0,False,,,,False
8875,11010101010001,105.0,False,,,,False
8876,00110101010001,106.0,False,,,,False
8877,10110101010001,96.0,False,,,,False
8878,01110101010001,122.0,False,,,,False
8879,11110101010001,124.0,False,,,,False
8880,00001101010001,114.0,False,,,,False
8881,10001101010001,92.0,False,,,,False
8882,01001101010001,106.0,False,,,,False
8883,11001101010001,96.0,False,,,,False
8884,00101101010001,121.0,False,,,,False
8885,10101101010001,111.0,False,,,,False
8886,01101101010001,125.0,False,,,,False
8887,11101101010001,127.0,False,,,,False
8888,00011101010001,139.0,False,,,,False
8889,10011101010001,105.0,False,,,,False
8890,01011101010001,143.0,False,,,,False
8891,11011101010001,121.0,False,,,,False
8892,00111101010001,146.0,False,,,,False
8893,10111101010001,124.0,False,,,,False
8894,01111101010001,162.0,False,,,,False
8895,11111101010001,152.0,False,,,,False
8896,00000011010001,69.0,False,,,,False
8897,10000011010001,71.0,False,,,,False
8898,01000011010001,49.0,False,,,,False
8899,11000011010001,63.0,False,,,,False
8900,00100011010001,76.0,False,,,,False
8901,10100011010001,90.0,False,,,,False
8902,01100011010001,68.0,False,,,,False
8903,11100011010001,94.0,False,,,,False
8904,00010011010001,58.0,False,,,,False
8905,10010011010001,48.0,False,,,,False
8906,01010011010001,50.0,False,,,,False
8907,11010011010001,52.0,False,,,,False
8908,00110011010001,65.0,False,,,,False
8909,10110011010001,67.0,False,,,,False
8910,01110011010001,69.0,False,,,,False
8911,11110011010001,83.0,False,,,,False
8912,00001011010001,85.0,False,,,,False
8913,10001011010001,75.0,False,,,,False
8914,01001011010001,65.0,False,,,,False
8915,11001011010001,67.0,False,,,,False
8916,00101011010001,104.0,False,,,,False
8917,10101011010001,106.0,False,,,,False
8918,01101011010001,96.0,False,,,,False
8919,11101011010001,110.0,False,,,,False
8920,00011011010001,86.0,False,,,,False
8921,10011011010001,64.0,False,,,,False
8922,01011011010001,78.0,False,,,,False
8923,11011011010001,68.0,False,,,,False
8924,00111011010001,105.0,False,,,,False
8925,10111011010001,95.0,False,,,,False
8926,01111011010001,109.0,False,,,,False
8927,11111011010001,111.0,False,,,,False
8928,00000111010001,112.0,False,,,,False
8929,10000111010001,102.0,False,,,,False
8930,01000111010001,92.0,False,,,,False
8931,11000111010001,94.0,False,,,,False
8932,00100111010001,119.0,False,,,,False
8933,10100111010001,121.0,False,,,,False
8934,01100111010001,111.0,False,,,,False
8935,11100111010001,125.0,False,,,,False
8936,00010111010001,113.0,False,,,,False
8937,10010111010001,91.0,False,,,,False
8938,01010111010001,105.0,False,,,,False
8939,11010111010001,95.0,False,,,,False
8940,00110111010001,120.0,False,,,,False
8941,10110111010001,110.0,False,,,,False
8942,01110111010001,124.0,False,,,,False
8943,11110111010001,126.0,False,,,,False
8944,00001111010001,140.0,False,,,,False
8945,10001111010001,118.0,False,,,,False
8946,01001111010001,120.0,False,,,,False
8947,11001111010001,110.0,False,,,,False
8948,00101111010001,159.0,False,,,,False
8949,10101111010001,149.0,False,,,,False
8950,01101111010001,151.0,False,,,,False
8951,11101111010001,153.0,False,,,,False
8952,00011111010001,153.0,False,,,,False
8953,10011111010001,119.0,False,,,,False
8954,01011111010001,145.0,False,,,,False
8955,11011111010001,123.0,False,,,,False
8956,00111111010001,172.0,False,,,,False
8957,10111111010001,150.0,False,,,,False
8958,01111111010001,176.0,False,,,,False
8959,11111111010001,166.0,False,,,,False
8960,00000000110001,35.0,False,,,,False
8961,10000000110001,37.0,False,,,,False
8962,01000000110001,27.0,False,,,,False
8963,11000000110001,41.0,False,,,,False
8964,00100000110001,30.0,False,,,,False
8965,10100000110001,44.0,False,,,,False
8966,01100000110001,34.0,False,,,,False
8967,11100000110001,60.0,False,,,,False
8968,00010000110001,36.0,False,,,,False
8969,10010000110001,26.0,False,,,,False
8970,01010000110001,40.0,False,,,,False
8971,11010000110001,42.0,False,,,,False
8972,00110000110001,31.0,False,,,,False
8973,10110000110001,33.0,False,,,,False
8974,01110000110001,47.0,False,,,,False
8975,11110000110001,61.0,False,,,,False
8976,00001000110001,39.0,False,,,,False
8977,10001000110001,29.0,False,,,,False
8978,01001000110001,31.0,False,,,,False
8979,11001000110001,33.0,False,,,,False
8980,00101000110001,46.0,False,,,,False
8981,10101000110001,48.0,False,,,,False
8982,01101000110001,50.0,False,,,,False
8983,11101000110001,64.0,False,,,,False
8984,00011000110001,52.0,False,,,,False
8985,10011000110001,30.0,False,,,,False
8986,01011000110001,56.0,False,,,,False
8987,11011000110001,46.0,False,,,,False
8988,00111000110001,59.0,False,,,,False
8989,10111000110001,49.0,False,,,,False
8990,01111000110001,75.0,False,,,,False
8991,11111000110001,77.0,False,,,,False
8992,00000100110001,66.0,False,,,,False
8993,10000100110001,56.0,False,,,,False
8994,01000100110001,58.0,False,,,,False
8995,11000100110001,60.0,False,,,,False
8996,00100100110001,61.0,False,,,,False
8997,10100100110001,63.0,False,,,,False
8998,01100100110001,65.0,False,,,,False
8999,11100100110001,79.0,False,,,,False
9000,00010100110001,79.0,False,,,,False
9001,10010100110001,57.0,False,,,,False
9002,01010100110001,83.0,False,,,,False
9003,11010100110001,73.0,False,,,,False
9004,00110100110001,74.0,False,,,,False
9005,10110100110001,64.0,False,,,,False
9006,01110100110001,90.0,False,,,,False
9007,11110100110001,92.0,False,,,,False
9008,00001100110001,82.0,False,,,,False
9009,10001100110001,60.0,False,,,,False
9010,01001100110001,74.0,False,,,,False
9011,11001100110001,64.0,False,,,,False
9012,00101100110001,89.0,False,,,,False
9013,10101100110001,79.0,False,,,,False
9014,01101100110001,93.0,False,,,,False
9015,11101100110001,95.0,False,,,,False
9016,00011100110001,107.0,False,,,,False
9017,10011100110001,73.0,False,,,,False
9018,01011100110001,111.0,False,,,,False
9019,11011100110001,89.0,False,,,,False
9020,00111100110001,114.0,False,,,,False
9021,10111100110001,92.0,False,,,,False
9022,01111100110001,130.0,False,,,,False
9023,11111100110001,120.0,False,,,,False
9024,00000010110001,49.0,False,,,,False
9025,10000010110001,51.0,False,,,,False
9026,01000010110001,29.0,False,,,,False
9027,11000010110001,43.0,False,,,,False
9028,00100010110001,56.0,False,,,,False
9029,10100010110001,70.0,False,,,,False
9030,01100010110001,48.0,False,,,,False
9031,11100010110001,74.0,False,,,,False
9032,00010010110001,38.0,False,,,,False
9033,10010010110001,28.0,False,,,,False
9034,01010010110001,30.0,False,,,,False
9035,11010010110001,32.0,False,,,,False
9036,00110010110001,45.0,False,,,,False
9037,10110010110001,47.0,False,,,,False
9038,01110010110001,49.0,False,,,,False
9039,11110010110001,63.0,False,,,,False
9040,00001010110001,65.0,False,,,,False
9041,10001010110001,55.0,False,,,,False
9042,01001010110001,45.0,False,,,,False
9043,11001010110001,47.0,False,,,,False
9044,00101010110001,84.0,False,,,,False
9045,10101010110001,86.0,False,,,,False
9046,01101010110001,76.0,False,,,,False
9047,11101010110001,90.0,False,,,,False
9048,00011010110001,66.0,False,,,,False
9049,10011010110001,44.0,False,,,,False
9050,01011010110001,58.0,False,,,,False
9051,11011010110001,48.0,False,,,,False
9052,00111010110001,85.0,False,,,,False
9053,10111010110001,75.0,False,,,,False
9054,01111010110001,89.0,False,,,,False
9055,11111010110001,91.0,False,,,,False
9056,00000110110001,80.0,False,,,,False
9057,10000110110001,70.0,False,,,,False
9058,01000110110001,60.0,False,,,,False
9059,11000110110001,62.0,False,,,,False
9060,00100110110001,87.0,False,,,,False
9061,10100110110001,89.0,False,,,,False
9062,01100110110001,79.0,False,,,,False
9063,11100110110001,93.0,False,,,,False
9064,00010110110001,81.0,False,,,,False
9065,10010110110001,59.0,False,,,,False
9066,01010110110001,73.0,False,,,,False
9067,11010110110001,63.0,False,,,,False
