algorithm,depth,seed,representation,search_dimension,mixer_type,parameter_count,initialization_source,evaluation_budget,evaluation_budget_used,optimizer_reason,optimizer_success,optimizer_wall_time_seconds,p_feas,p_opt,invalid_mass,expected_cost_full,expected_cost_feasible,feasible_conditional_p_opt,normalized_regret,bsp
grover_cost_phase,45,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",90,continuation_from_p44_plus_seed_small_angle,215,215,evaluation_budget_exhausted,False,2.0759336000774056,1.0,0.13024703212307237,0.0,11.466934967129195,11.466934967129195,0.13024703212307237,0.14669349671291948,0.13024703212307237
grover_cost_phase,46,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",92,continuation_from_p45_plus_seed_small_angle,218,218,evaluation_budget_exhausted,False,1.4728815000271425,1.0,0.13413629713470016,0.0,11.47610673042319,11.47610673042319,0.13413629713470016,0.147610673042319,0.13413629713470016
grover_cost_phase,47,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",94,continuation_from_p46_plus_seed_small_angle,221,221,evaluation_budget_exhausted,False,2.9191394000081345,1.0,0.19882327921239937,0.0,11.257384883928403,11.257384883928403,0.19882327921239937,0.12573848839284024,0.19882327921239937
grover_cost_phase,48,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",96,continuation_from_p47_plus_seed_small_angle,224,224,evaluation_budget_exhausted,False,2.8656617999076843,1.0,0.21252220308290265,0.0,11.103101504253248,11.103101504253248,0.21252220308290265,0.11031015042532477,0.21252220308290265
grover_cost_phase,49,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",98,continuation_from_p48_plus_seed_small_angle,227,227,evaluation_budget_exhausted,False,4.948934099986218,1.0,0.22686924359737157,0.0,11.005431168712516,11.005431168712516,0.22686924359737157,0.10054311687125157,0.22686924359737157
grover_cost_phase,50,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",100,continuation_from_p49_plus_seed_small_angle,230,230,evaluation_budget_exhausted,False,1.6071256999857724,1.0,0.24408685390550494,0.0,10.979432341673547,10.979432341673547,0.24408685390550494,0.09794323416735473,0.24408685390550494
grover_cost_phase,51,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",102,continuation_from_p50_plus_seed_small_angle,233,233,evaluation_budget_exhausted,False,6.736618499970064,1.0,0.2592713029648253,0.0,10.93439995075164,10.93439995075164,0.2592713029648253,0.09343999507516401,0.2592713029648253
grover_cost_phase,52,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",104,continuation_from_p51_plus_seed_small_angle,236,236,evaluation_budget_exhausted,False,5.929502499988303,1.0,0.31318928725715234,0.0,10.843675822403398,10.843675822403398,0.31318928725715234,0.0843675822403398,0.31318928725715234
grover_cost_phase,53,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",106,continuation_from_p52_plus_seed_small_angle,239,239,evaluation_budget_exhausted,False,1.8555241000140086,1.0,0.38389440411387754,0.0,10.79544189997476,10.79544189997476,0.38389440411387754,0.07954418999747599,0.38389440411387754
grover_cost_phase,54,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",108,continuation_from_p53_plus_seed_small_angle,242,242,evaluation_budget_exhausted,False,1.8106520000146702,1.0,0.4286029853853609,0.0,10.681303588356647,10.681303588356647,0.4286029853853609,0.06813035883566468,0.4286029853853609
grover_cost_phase,55,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",110,continuation_from_p54_plus_seed_small_angle,245,245,evaluation_budget_exhausted,False,2.412559099961072,1.0,0.4223125714126248,0.0,10.692058756794966,10.692058756794966,0.4223125714126248,0.06920587567949657,0.4223125714126248
grover_cost_phase,56,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",112,continuation_from_p55_plus_seed_small_angle,248,248,evaluation_budget_exhausted,False,2.314665299956687,1.0,0.4158927239608653,0.0,10.694403575694896,10.694403575694896,0.4158927239608653,0.06944035756948956,0.4158927239608653
grover_cost_phase,57,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",114,continuation_from_p56_plus_seed_small_angle,251,251,evaluation_budget_exhausted,False,2.7301607000408694,1.0,0.49302564220788103,0.0,10.58061724589859,10.58061724589859,0.49302564220788103,0.05806172458985905,0.49302564220788103
grover_cost_phase,58,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",116,continuation_from_p57_plus_seed_small_angle,254,254,evaluation_budget_exhausted,False,3.320922899991274,1.0,0.553335274788629,0.0,10.476602638065675,10.476602638065675,0.553335274788629,0.047660263806567474,0.553335274788629
grover_cost_phase,59,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",118,continuation_from_p58_plus_seed_small_angle,257,257,evaluation_budget_exhausted,False,5.192802099976689,1.0,0.6188730241684545,0.0,10.39862748482696,10.39862748482696,0.6188730241684545,0.03986274848269602,0.6188730241684545
grover_cost_phase,60,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",120,continuation_from_p59_plus_seed_small_angle,260,260,evaluation_budget_exhausted,False,2.3367304999846965,1.0,0.6491474955151488,0.0,10.387693226611537,10.387693226611537,0.6491474955151488,0.03876932266115372,0.6491474955151488
grover_cost_phase,61,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",122,continuation_from_p60_plus_seed_small_angle,263,263,evaluation_budget_exhausted,False,2.0234516999917105,1.0,0.6460876829972911,0.0,10.388192081156138,10.388192081156138,0.6460876829972911,0.03881920811561379,0.6460876829972911
grover_cost_phase,62,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",124,continuation_from_p61_plus_seed_small_angle,266,266,evaluation_budget_exhausted,False,4.351081900065765,1.0,0.6813418580922442,0.0,10.37544815573974,10.37544815573974,0.6813418580922442,0.037544815573973975,0.6813418580922442
grover_cost_phase,63,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",126,continuation_from_p62_plus_seed_small_angle,269,269,evaluation_budget_exhausted,False,2.5163884999928996,1.0,0.6833193506978013,0.0,10.37069947956768,10.37069947956768,0.6833193506978013,0.03706994795676799,0.6833193506978013
grover_cost_phase,64,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",128,continuation_from_p63_plus_seed_small_angle,272,272,evaluation_budget_exhausted,False,2.37934589991346,1.0,0.7561474470519635,0.0,10.281945278767388,10.281945278767388,0.7561474470519635,0.028194527876738817,0.7561474470519635
grover_cost_phase,65,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",130,continuation_from_p64_plus_seed_small_angle,275,275,evaluation_budget_exhausted,False,2.330553299980238,1.0,0.815614077626948,0.0,10.256359396958311,10.256359396958311,0.815614077626948,0.025635939695831132,0.815614077626948
grover_cost_phase,66,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",132,continuation_from_p65_plus_seed_small_angle,278,278,evaluation_budget_exhausted,False,2.803457499947399,1.0,0.8151029061976803,0.0,10.25506896337408,10.25506896337408,0.8151029061976803,0.025506896337408057,0.8151029061976803
grover_cost_phase,67,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",134,continuation_from_p66_plus_seed_small_angle,281,281,evaluation_budget_exhausted,False,2.4536186000332236,1.0,0.8488497577157531,0.0,10.229019845179447,10.229019845179447,0.8488497577157531,0.02290198451794474,0.8488497577157531
grover_cost_phase,68,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",136,continuation_from_p67_plus_seed_small_angle,284,284,evaluation_budget_exhausted,False,7.642717799986713,1.0,0.8751900240020108,0.0,10.176652774104952,10.176652774104952,0.8751900240020108,0.017665277410495152,0.8751900240020108
grover_cost_phase,69,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",138,continuation_from_p68_plus_seed_small_angle,287,287,evaluation_budget_exhausted,False,7.488379999995232,1.0,0.9013646757675632,0.0,10.107203199601486,10.107203199601486,0.9013646757675632,0.010720319960148572,0.9013646757675632
grover_cost_phase,70,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",140,continuation_from_p69_plus_seed_small_angle,290,290,evaluation_budget_exhausted,False,2.5978848999366164,1.0,0.9072145495101238,0.0,10.102644805256494,10.102644805256494,0.9072145495101238,0.01026448052564941,0.9072145495101238
grover_cost_phase,71,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",142,continuation_from_p70_plus_seed_small_angle,293,293,evaluation_budget_exhausted,False,2.4660402999725193,1.0,0.9069065310783505,0.0,10.10039395320081,10.10039395320081,0.9069065310783505,0.010039395320080935,0.9069065310783505
grover_cost_phase,72,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",144,continuation_from_p71_plus_seed_small_angle,296,296,evaluation_budget_exhausted,False,2.620865499950014,1.0,0.9069651145555764,0.0,10.098841689483942,10.098841689483942,0.9069651145555764,0.009884168948394213,0.9069651145555764
grover_cost_phase,73,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",146,continuation_from_p72_plus_seed_small_angle,299,299,evaluation_budget_exhausted,False,2.799490200006403,1.0,0.9074663464664255,0.0,10.097538236938739,10.097538236938739,0.9074663464664255,0.009753823693873898,0.9074663464664255
grover_cost_phase,74,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",148,continuation_from_p73_plus_seed_small_angle,302,302,evaluation_budget_exhausted,False,2.8376340999966487,1.0,0.9082845025747661,0.0,10.096527036183312,10.096527036183312,0.9082845025747661,0.009652703618331237,0.9082845025747661
grover_cost_phase,75,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",150,continuation_from_p74_plus_seed_small_angle,305,305,evaluation_budget_exhausted,False,2.839027200010605,1.0,0.9087872814108037,0.0,10.09541219374182,10.09541219374182,0.9087872814108037,0.009541219374182041,0.9087872814108037
grover_cost_phase,76,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",152,continuation_from_p75_plus_seed_small_angle,308,308,evaluation_budget_exhausted,False,2.8649914000416175,1.0,0.9093753165298427,0.0,10.095221788356534,10.095221788356534,0.9093753165298427,0.009522178835653428,0.9093753165298427
grover_cost_phase,77,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",154,continuation_from_p76_plus_seed_small_angle,311,311,evaluation_budget_exhausted,False,2.8043168999720365,1.0,0.9369288060341945,0.0,10.080007652316024,10.080007652316024,0.9369288060341945,0.008000765231602359,0.9369288060341945
grover_cost_phase,78,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",156,continuation_from_p77_plus_seed_small_angle,314,314,evaluation_budget_exhausted,False,3.8869383999845013,1.0,0.9394615624966232,0.0,10.08053654717599,10.08053654717599,0.9394615624966232,0.008053654717599024,0.9394615624966232
grover_cost_phase,79,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",158,continuation_from_p78_plus_seed_small_angle,317,317,evaluation_budget_exhausted,False,3.29803099995479,1.0,0.957240093006386,0.0,10.056836853734472,10.056836853734472,0.957240093006386,0.0056836853734472115,0.957240093006386
grover_cost_phase,80,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",160,continuation_from_p79_plus_seed_small_angle,320,320,evaluation_budget_exhausted,False,4.564264000044204,1.0,0.9546901499505387,0.0,10.054499544634972,10.054499544634972,0.9546901499505387,0.005449954463497164,0.9546901499505387
grover_cost_phase,81,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",162,continuation_from_p80_plus_seed_small_angle,323,323,evaluation_budget_exhausted,False,3.8480454001110047,1.0,0.9622863807300912,0.0,10.043053538261953,10.043053538261953,0.9622863807300912,0.004305353826195279,0.9622863807300912
grover_cost_phase,82,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",164,continuation_from_p81_plus_seed_small_angle,326,326,evaluation_budget_exhausted,False,3.5965500000165775,1.0,0.9610823425216809,0.0,10.04333534837331,10.04333534837331,0.9610823425216809,0.004333534837330966,0.9610823425216809
grover_cost_phase,83,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",166,continuation_from_p82_plus_seed_small_angle,329,329,evaluation_budget_exhausted,False,3.781172399991192,1.0,0.9590616011057487,0.0,10.042829853562651,10.042829853562651,0.9590616011057487,0.004282985356265101,0.9590616011057487
grover_cost_phase,84,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",168,continuation_from_p83_plus_seed_small_angle,332,332,evaluation_budget_exhausted,False,7.657565900008194,1.0,0.9783163274028189,0.0,10.023836249380016,10.023836249380016,0.9783163274028189,0.002383624938001638,0.9783163274028189
grover_cost_phase,85,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",170,continuation_from_p84_plus_seed_small_angle,335,335,evaluation_budget_exhausted,False,3.726022900082171,1.0,0.9798707742182932,0.0,10.022019665028111,10.022019665028111,0.9798707742182932,0.0022019665028111036,0.9798707742182932
grover_cost_phase,86,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",172,continuation_from_p85_plus_seed_small_angle,338,338,evaluation_budget_exhausted,False,4.4067087000003085,1.0,0.9818203436693735,0.0,10.01991191742194,10.01991191742194,0.9818203436693735,0.001991191742193976,0.9818203436693735
grover_cost_phase,87,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",174,continuation_from_p86_plus_seed_small_angle,341,341,evaluation_budget_exhausted,False,3.079337199917063,1.0,0.9869346104240054,0.0,10.018877637464218,10.018877637464218,0.9869346104240054,0.001887763746421811,0.9869346104240054
grover_cost_phase,88,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",176,continuation_from_p87_plus_seed_small_angle,344,344,evaluation_budget_exhausted,False,3.756887700059451,1.0,0.9903260334957096,0.0,10.01395857097534,10.01395857097534,0.9903260334957096,0.0013958570975340478,0.9903260334957096
grover_cost_phase,89,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",178,continuation_from_p88_plus_seed_small_angle,347,347,evaluation_budget_exhausted,False,3.975262299994938,1.0,0.9940064729907951,0.0,10.007363753429381,10.007363753429381,0.9940064729907951,0.0007363753429380892,0.9940064729907951
grover_cost_phase,90,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",180,continuation_from_p89_plus_seed_small_angle,350,350,evaluation_budget_exhausted,False,4.647855899995193,1.0,0.9947486220816915,0.0,10.007162237895018,10.007162237895018,0.9947486220816915,0.0007162237895018464,0.9947486220816915
grover_cost_phase,91,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",182,continuation_from_p90_plus_seed_small_angle,353,353,evaluation_budget_exhausted,False,4.190798799972981,1.0,0.9970872350229895,0.0,10.004043587543302,10.004043587543302,0.9970872350229895,0.0004043587543302252,0.9970872350229895
grover_cost_phase,92,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",184,continuation_from_p91_plus_seed_small_angle,356,356,evaluation_budget_exhausted,False,3.7263053000206128,1.0,0.9973704497366013,0.0,10.003745686035105,10.003745686035105,0.9973704497366013,0.00037456860351046115,0.9973704497366013
grover_cost_phase,93,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",186,continuation_from_p92_plus_seed_small_angle,359,359,evaluation_budget_exhausted,False,4.134856499964371,1.0,0.9977441298920214,0.0,10.003485644681286,10.003485644681286,0.9977441298920214,0.0003485644681285649,0.9977441298920214
grover_cost_phase,94,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",188,continuation_from_p93_plus_seed_small_angle,362,362,evaluation_budget_exhausted,False,4.940790900029242,1.0,0.9983064093445556,0.0,10.003240707409741,10.003240707409741,0.9983064093445556,0.00032407074097413614,0.9983064093445556
grover_cost_phase,95,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",190,continuation_from_p94_plus_seed_small_angle,365,365,evaluation_budget_exhausted,False,4.883541899966076,1.0,0.9983033286516587,0.0,10.002519898388442,10.002519898388442,0.9983033286516587,0.0002519898388442243,0.9983033286516587
grover_cost_phase,96,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",192,continuation_from_p95_plus_seed_small_angle,368,368,evaluation_budget_exhausted,False,4.98132020002231,1.0,0.9982477577908804,0.0,10.002598664996158,10.002598664996158,0.9982477577908804,0.0002598664996158462,0.9982477577908804
grover_cost_phase,97,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",194,continuation_from_p96_plus_seed_small_angle,371,371,evaluation_budget_exhausted,False,5.30518049991224,1.0,0.9982159187496916,0.0,10.002644682199849,10.002644682199849,0.9982159187496916,0.00026446821998487023,0.9982159187496916
grover_cost_phase,98,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",196,continuation_from_p97_plus_seed_small_angle,374,374,evaluation_budget_exhausted,False,4.995614400017075,1.0,0.9981797483093505,0.0,10.002525185328375,10.002525185328375,0.9981797483093505,0.0002525185328375201,0.9981797483093505
grover_cost_phase,99,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",198,continuation_from_p98_plus_seed_small_angle,377,377,evaluation_budget_exhausted,False,5.1405200000153854,1.0,0.9989781988058406,0.0,10.001475135954479,10.001475135954479,0.9989781988058406,0.0001475135954478901,0.9989781988058406
grover_cost_phase,100,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",200,continuation_from_p99_plus_seed_small_angle,380,380,evaluation_budget_exhausted,False,4.823727699927986,1.0,0.9991472087501454,0.0,10.001230060925236,10.001230060925236,0.9991472087501454,0.00012300609252360317,0.9991472087501454
grover_cost_phase,101,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",202,continuation_from_p100_plus_seed_small_angle,383,383,evaluation_budget_exhausted,False,4.469968600082211,1.0,0.9991548258093012,0.0,10.001228055297997,10.001228055297997,0.9991548258093012,0.00012280552979966332,0.9991548258093012
grover_cost_phase,102,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",204,continuation_from_p101_plus_seed_small_angle,386,386,evaluation_budget_exhausted,False,4.730561799951829,1.0,0.9991949598992872,0.0,10.001191012758872,10.001191012758872,0.9991949598992872,0.0001191012758871679,0.9991949598992872
grover_cost_phase,103,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",206,continuation_from_p102_plus_seed_small_angle,389,389,evaluation_budget_exhausted,False,5.577832799986936,1.0,0.9992200141523295,0.0,10.001264399359796,10.001264399359796,0.9992200141523295,0.00012643993597958315,0.9992200141523295
grover_cost_phase,104,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",208,continuation_from_p103_plus_seed_small_angle,392,392,evaluation_budget_exhausted,False,5.452685100026429,1.0,0.9994493618664582,0.0,10.000940724664236,10.000940724664236,0.9994493618664582,9.407246642361145e-05,0.9994493618664582
grover_cost_phase,105,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",210,continuation_from_p104_plus_seed_small_angle,395,395,evaluation_budget_exhausted,False,6.626195500022732,1.0,0.9995777326361212,0.0,10.0008201591184,10.0008201591184,0.9995777326361212,8.201591183993883e-05,0.9995777326361212
grover_cost_phase,106,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",212,continuation_from_p105_plus_seed_small_angle,398,398,evaluation_budget_exhausted,False,5.724969999981113,1.0,0.9995848372971283,0.0,10.000470693719095,10.000470693719095,0.9995848372971283,4.706937190945837e-05,0.9995848372971283
grover_cost_phase,107,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",214,continuation_from_p106_plus_seed_small_angle,400,400,evaluation_budget_exhausted,False,5.930961199919693,1.0,0.999628007838473,0.0,10.00042604879207,10.00042604879207,0.999628007838473,4.2604879206997734e-05,0.999628007838473
grover_cost_phase,108,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",216,continuation_from_p107_plus_seed_small_angle,400,400,evaluation_budget_exhausted,False,7.745013799984008,1.0,0.9996506107273858,0.0,10.000410620422548,10.000410620422548,0.9996506107273858,4.106204225475807e-05,0.9996506107273858
grover_cost_phase,109,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",218,continuation_from_p108_plus_seed_small_angle,400,400,evaluation_budget_exhausted,False,6.15983890008647,1.0,0.9998271160145782,0.0,10.000205467223005,10.000205467223005,0.9998271160145782,2.0546722300451847e-05,0.9998271160145782
grover_cost_phase,110,2601,logical_feasible_routes_20_routes,20,"H_G,F=|s_F><s_F| (rank-one feasible Grover mixer)",220,continuation_from_p109_plus_seed_small_angle,400,400,evaluation_budget_exhausted,False,5.502274799975567,1.0,0.9998456619047998,0.0,10.00023222582601,10.00023222582601,0.9998456619047998,2.3222582601079012e-05,0.9998456619047998
